	Pyridine	Aldehyde	Isocyanide	Temperature	Solvent_V	Catalyst	Time
20845	0.3	0.1	0.3	80	0.25	1.0	5
20846	0.3	0.1	0.3	80	0.25	1.0	10
20847	0.3	0.1	0.3	80	0.25	1.0	15
20848	0.3	0.1	0.3	80	0.25	1.0	30
20849	0.3	0.1	0.3	80	0.25	1.0	60
20850	0.3	0.1	0.3	80	0.25	2.0	5
20851	0.3	0.1	0.3	80	0.25	2.0	10
20852	0.3	0.1	0.3	80	0.25	2.0	15
20853	0.3	0.1	0.3	80	0.25	2.0	30
20854	0.3	0.1	0.3	80	0.25	2.0	60
20855	0.3	0.1	0.3	80	0.25	3.0	5
20856	0.3	0.1	0.3	80	0.25	3.0	10
20857	0.3	0.1	0.3	80	0.25	3.0	15
20858	0.3	0.1	0.3	80	0.25	3.0	30
20859	0.3	0.1	0.3	80	0.25	3.0	60
20860	0.3	0.1	0.3	80	0.25	4.0	5
20861	0.3	0.1	0.3	80	0.25	4.0	10
20862	0.3	0.1	0.3	80	0.25	4.0	15
20863	0.3	0.1	0.3	80	0.25	4.0	30
20864	0.3	0.1	0.3	80	0.25	4.0	60
20865	0.3	0.1	0.3	80	0.25	5.0	5
20866	0.3	0.1	0.3	80	0.25	5.0	10
20867	0.3	0.1	0.3	80	0.25	5.0	15
20868	0.3	0.1	0.3	80	0.25	5.0	30
20869	0.3	0.1	0.3	80	0.25	5.0	60
20870	0.3	0.1	0.3	80	0.25	7.5	5
20871	0.3	0.1	0.3	80	0.25	7.5	10
20872	0.3	0.1	0.3	80	0.25	7.5	15
20873	0.3	0.1	0.3	80	0.25	7.5	30
20874	0.3	0.1	0.3	80	0.25	7.5	60
20875	0.3	0.1	0.3	80	0.25	10.0	5
20876	0.3	0.1	0.3	80	0.25	10.0	10
20877	0.3	0.1	0.3	80	0.25	10.0	15
20878	0.3	0.1	0.3	80	0.25	10.0	30
20879	0.3	0.1	0.3	80	0.25	10.0	60
20880	0.3	0.1	0.3	80	0.5	0.0	5
20881	0.3	0.1	0.3	80	0.5	0.0	10
20882	0.3	0.1	0.3	80	0.5	0.0	15
20883	0.3	0.1	0.3	80	0.5	0.0	30
20884	0.3	0.1	0.3	80	0.5	0.0	60
20885	0.3	0.1	0.3	80	0.5	1.0	5
20886	0.3	0.1	0.3	80	0.5	1.0	10
20887	0.3	0.1	0.3	80	0.5	1.0	15
20888	0.3	0.1	0.3	80	0.5	1.0	30
20889	0.3	0.1	0.3	80	0.5	1.0	60
20890	0.3	0.1	0.3	80	0.5	2.0	5
20891	0.3	0.1	0.3	80	0.5	2.0	10
20892	0.3	0.1	0.3	80	0.5	2.0	15
20893	0.3	0.1	0.3	80	0.5	2.0	30
20894	0.3	0.1	0.3	80	0.5	2.0	60
20895	0.3	0.1	0.3	80	0.5	3.0	5
20896	0.3	0.1	0.3	80	0.5	3.0	10
20897	0.3	0.1	0.3	80	0.5	3.0	15
20898	0.3	0.1	0.3	80	0.5	3.0	30
20899	0.3	0.1	0.3	80	0.5	3.0	60
20900	0.3	0.1	0.3	80	0.5	4.0	5
20901	0.3	0.1	0.3	80	0.5	4.0	10
20902	0.3	0.1	0.3	80	0.5	4.0	15
20903	0.3	0.1	0.3	80	0.5	4.0	30
20904	0.3	0.1	0.3	80	0.5	4.0	60
20905	0.3	0.1	0.3	80	0.5	5.0	5
20906	0.3	0.1	0.3	80	0.5	5.0	10
20907	0.3	0.1	0.3	80	0.5	5.0	15
20908	0.3	0.1	0.3	80	0.5	5.0	30
20909	0.3	0.1	0.3	80	0.5	5.0	60
20910	0.3	0.1	0.3	80	0.5	7.5	5
20911	0.3	0.1	0.3	80	0.5	7.5	10
20912	0.3	0.1	0.3	80	0.5	7.5	15
20913	0.3	0.1	0.3	80	0.5	7.5	30
20914	0.3	0.1	0.3	80	0.5	7.5	60
20915	0.3	0.1	0.3	80	0.5	10.0	5
20916	0.3	0.1	0.3	80	0.5	10.0	10
20917	0.3	0.1	0.3	80	0.5	10.0	15
20918	0.3	0.1	0.3	80	0.5	10.0	30
20919	0.3	0.1	0.3	80	0.5	10.0	60
20920	0.3	0.1	0.3	80	1.0	0.0	5
20921	0.3	0.1	0.3	80	1.0	0.0	10
20922	0.3	0.1	0.3	80	1.0	0.0	15
20923	0.3	0.1	0.3	80	1.0	0.0	30
20924	0.3	0.1	0.3	80	1.0	0.0	60
20925	0.3	0.1	0.3	80	1.0	1.0	5
20926	0.3	0.1	0.3	80	1.0	1.0	10
20927	0.3	0.1	0.3	80	1.0	1.0	15
20928	0.3	0.1	0.3	80	1.0	1.0	30
20929	0.3	0.1	0.3	80	1.0	1.0	60
20930	0.3	0.1	0.3	80	1.0	2.0	5
20931	0.3	0.1	0.3	80	1.0	2.0	10
20932	0.3	0.1	0.3	80	1.0	2.0	15
20933	0.3	0.1	0.3	80	1.0	2.0	30
20934	0.3	0.1	0.3	80	1.0	2.0	60
20935	0.3	0.1	0.3	80	1.0	3.0	5
20936	0.3	0.1	0.3	80	1.0	3.0	10
20937	0.3	0.1	0.3	80	1.0	3.0	15
20938	0.3	0.1	0.3	80	1.0	3.0	30
20939	0.3	0.1	0.3	80	1.0	3.0	60
20940	0.3	0.1	0.3	80	1.0	4.0	5
20941	0.3	0.1	0.3	80	1.0	4.0	10
20942	0.3	0.1	0.3	80	1.0	4.0	15
20943	0.3	0.1	0.3	80	1.0	4.0	30
20944	0.3	0.1	0.3	80	1.0	4.0	60
20945	0.3	0.1	0.3	80	1.0	5.0	5
20946	0.3	0.1	0.3	80	1.0	5.0	10
20947	0.3	0.1	0.3	80	1.0	5.0	15
20948	0.3	0.1	0.3	80	1.0	5.0	30
20949	0.3	0.1	0.3	80	1.0	5.0	60
20950	0.3	0.1	0.3	80	1.0	7.5	5
20951	0.3	0.1	0.3	80	1.0	7.5	10
20952	0.3	0.1	0.3	80	1.0	7.5	15
20953	0.3	0.1	0.3	80	1.0	7.5	30
20954	0.3	0.1	0.3	80	1.0	7.5	60
20955	0.3	0.1	0.3	80	1.0	10.0	5
20956	0.3	0.1	0.3	80	1.0	10.0	10
20957	0.3	0.1	0.3	80	1.0	10.0	15
20958	0.3	0.1	0.3	80	1.0	10.0	30
20959	0.3	0.1	0.3	80	1.0	10.0	60
20960	0.3	0.1	0.3	80	1.5	0.0	5
20961	0.3	0.1	0.3	80	1.5	0.0	10
20962	0.3	0.1	0.3	80	1.5	0.0	15
20963	0.3	0.1	0.3	80	1.5	0.0	30
20964	0.3	0.1	0.3	80	1.5	0.0	60
20965	0.3	0.1	0.3	80	1.5	1.0	5
20966	0.3	0.1	0.3	80	1.5	1.0	10
20967	0.3	0.1	0.3	80	1.5	1.0	15
20968	0.3	0.1	0.3	80	1.5	1.0	30
20969	0.3	0.1	0.3	80	1.5	1.0	60
20970	0.3	0.1	0.3	80	1.5	2.0	5
20971	0.3	0.1	0.3	80	1.5	2.0	10
20972	0.3	0.1	0.3	80	1.5	2.0	15
20973	0.3	0.1	0.3	80	1.5	2.0	30
20974	0.3	0.1	0.3	80	1.5	2.0	60
20975	0.3	0.1	0.3	80	1.5	3.0	5
20976	0.3	0.1	0.3	80	1.5	3.0	10
20977	0.3	0.1	0.3	80	1.5	3.0	15
20978	0.3	0.1	0.3	80	1.5	3.0	30
20979	0.3	0.1	0.3	80	1.5	3.0	60
20980	0.3	0.1	0.3	80	1.5	4.0	5
20981	0.3	0.1	0.3	80	1.5	4.0	10
20982	0.3	0.1	0.3	80	1.5	4.0	15
20983	0.3	0.1	0.3	80	1.5	4.0	30
20984	0.3	0.1	0.3	80	1.5	4.0	60
20985	0.3	0.1	0.3	80	1.5	5.0	5
20986	0.3	0.1	0.3	80	1.5	5.0	10
20987	0.3	0.1	0.3	80	1.5	5.0	15
20988	0.3	0.1	0.3	80	1.5	5.0	30
20989	0.3	0.1	0.3	80	1.5	5.0	60
20990	0.3	0.1	0.3	80	1.5	7.5	5
20991	0.3	0.1	0.3	80	1.5	7.5	10
20992	0.3	0.1	0.3	80	1.5	7.5	15
20993	0.3	0.1	0.3	80	1.5	7.5	30
20994	0.3	0.1	0.3	80	1.5	7.5	60
20995	0.3	0.1	0.3	80	1.5	10.0	5
20996	0.3	0.1	0.3	80	1.5	10.0	10
20997	0.3	0.1	0.3	80	1.5	10.0	15
20998	0.3	0.1	0.3	80	1.5	10.0	30
20999	0.3	0.1	0.3	80	1.5	10.0	60
21000	0.3	0.2	0.1	10	0.1	0.0	5
21001	0.3	0.2	0.1	10	0.1	0.0	10
21002	0.3	0.2	0.1	10	0.1	0.0	15
21003	0.3	0.2	0.1	10	0.1	0.0	30
21004	0.3	0.2	0.1	10	0.1	0.0	60
21005	0.3	0.2	0.1	10	0.1	1.0	5
21006	0.3	0.2	0.1	10	0.1	1.0	10
21007	0.3	0.2	0.1	10	0.1	1.0	15
21008	0.3	0.2	0.1	10	0.1	1.0	30
21009	0.3	0.2	0.1	10	0.1	1.0	60
21010	0.3	0.2	0.1	10	0.1	2.0	5
21011	0.3	0.2	0.1	10	0.1	2.0	10
21012	0.3	0.2	0.1	10	0.1	2.0	15
21013	0.3	0.2	0.1	10	0.1	2.0	30
21014	0.3	0.2	0.1	10	0.1	2.0	60
21015	0.3	0.2	0.1	10	0.1	3.0	5
21016	0.3	0.2	0.1	10	0.1	3.0	10
21017	0.3	0.2	0.1	10	0.1	3.0	15
21018	0.3	0.2	0.1	10	0.1	3.0	30
21019	0.3	0.2	0.1	10	0.1	3.0	60
21020	0.3	0.2	0.1	10	0.1	4.0	5
21021	0.3	0.2	0.1	10	0.1	4.0	10
21022	0.3	0.2	0.1	10	0.1	4.0	15
21023	0.3	0.2	0.1	10	0.1	4.0	30
21024	0.3	0.2	0.1	10	0.1	4.0	60
21025	0.3	0.2	0.1	10	0.1	5.0	5
21026	0.3	0.2	0.1	10	0.1	5.0	10
21027	0.3	0.2	0.1	10	0.1	5.0	15
21028	0.3	0.2	0.1	10	0.1	5.0	30
21029	0.3	0.2	0.1	10	0.1	5.0	60
21030	0.3	0.2	0.1	10	0.1	7.5	5
21031	0.3	0.2	0.1	10	0.1	7.5	10
21032	0.3	0.2	0.1	10	0.1	7.5	15
21033	0.3	0.2	0.1	10	0.1	7.5	30
21034	0.3	0.2	0.1	10	0.1	7.5	60
21035	0.3	0.2	0.1	10	0.1	10.0	5
21036	0.3	0.2	0.1	10	0.1	10.0	10
21037	0.3	0.2	0.1	10	0.1	10.0	15
21038	0.3	0.2	0.1	10	0.1	10.0	30
21039	0.3	0.2	0.1	10	0.1	10.0	60
21040	0.3	0.2	0.1	10	0.25	0.0	5
21041	0.3	0.2	0.1	10	0.25	0.0	10
21042	0.3	0.2	0.1	10	0.25	0.0	15
21043	0.3	0.2	0.1	10	0.25	0.0	30
21044	0.3	0.2	0.1	10	0.25	0.0	60
21045	0.3	0.2	0.1	10	0.25	1.0	5
21046	0.3	0.2	0.1	10	0.25	1.0	10
21047	0.3	0.2	0.1	10	0.25	1.0	15
21048	0.3	0.2	0.1	10	0.25	1.0	30
21049	0.3	0.2	0.1	10	0.25	1.0	60
21050	0.3	0.2	0.1	10	0.25	2.0	5
21051	0.3	0.2	0.1	10	0.25	2.0	10
21052	0.3	0.2	0.1	10	0.25	2.0	15
21053	0.3	0.2	0.1	10	0.25	2.0	30
21054	0.3	0.2	0.1	10	0.25	2.0	60
21055	0.3	0.2	0.1	10	0.25	3.0	5
21056	0.3	0.2	0.1	10	0.25	3.0	10
21057	0.3	0.2	0.1	10	0.25	3.0	15
21058	0.3	0.2	0.1	10	0.25	3.0	30
21059	0.3	0.2	0.1	10	0.25	3.0	60
21060	0.3	0.2	0.1	10	0.25	4.0	5
21061	0.3	0.2	0.1	10	0.25	4.0	10
21062	0.3	0.2	0.1	10	0.25	4.0	15
21063	0.3	0.2	0.1	10	0.25	4.0	30
21064	0.3	0.2	0.1	10	0.25	4.0	60
21065	0.3	0.2	0.1	10	0.25	5.0	5
21066	0.3	0.2	0.1	10	0.25	5.0	10
21067	0.3	0.2	0.1	10	0.25	5.0	15
21068	0.3	0.2	0.1	10	0.25	5.0	30
21069	0.3	0.2	0.1	10	0.25	5.0	60
21070	0.3	0.2	0.1	10	0.25	7.5	5
21071	0.3	0.2	0.1	10	0.25	7.5	10
21072	0.3	0.2	0.1	10	0.25	7.5	15
21073	0.3	0.2	0.1	10	0.25	7.5	30
21074	0.3	0.2	0.1	10	0.25	7.5	60
21075	0.3	0.2	0.1	10	0.25	10.0	5
21076	0.3	0.2	0.1	10	0.25	10.0	10
21077	0.3	0.2	0.1	10	0.25	10.0	15
21078	0.3	0.2	0.1	10	0.25	10.0	30
21079	0.3	0.2	0.1	10	0.25	10.0	60
21080	0.3	0.2	0.1	10	0.5	0.0	5
21081	0.3	0.2	0.1	10	0.5	0.0	10
21082	0.3	0.2	0.1	10	0.5	0.0	15
21083	0.3	0.2	0.1	10	0.5	0.0	30
21084	0.3	0.2	0.1	10	0.5	0.0	60
21085	0.3	0.2	0.1	10	0.5	1.0	5
21086	0.3	0.2	0.1	10	0.5	1.0	10
21087	0.3	0.2	0.1	10	0.5	1.0	15
21088	0.3	0.2	0.1	10	0.5	1.0	30
21089	0.3	0.2	0.1	10	0.5	1.0	60
21090	0.3	0.2	0.1	10	0.5	2.0	5
21091	0.3	0.2	0.1	10	0.5	2.0	10
21092	0.3	0.2	0.1	10	0.5	2.0	15
21093	0.3	0.2	0.1	10	0.5	2.0	30
21094	0.3	0.2	0.1	10	0.5	2.0	60
21095	0.3	0.2	0.1	10	0.5	3.0	5
21096	0.3	0.2	0.1	10	0.5	3.0	10
21097	0.3	0.2	0.1	10	0.5	3.0	15
21098	0.3	0.2	0.1	10	0.5	3.0	30
21099	0.3	0.2	0.1	10	0.5	3.0	60
21100	0.3	0.2	0.1	10	0.5	4.0	5
21101	0.3	0.2	0.1	10	0.5	4.0	10
21102	0.3	0.2	0.1	10	0.5	4.0	15
21103	0.3	0.2	0.1	10	0.5	4.0	30
21104	0.3	0.2	0.1	10	0.5	4.0	60
21105	0.3	0.2	0.1	10	0.5	5.0	5
21106	0.3	0.2	0.1	10	0.5	5.0	10
21107	0.3	0.2	0.1	10	0.5	5.0	15
21108	0.3	0.2	0.1	10	0.5	5.0	30
21109	0.3	0.2	0.1	10	0.5	5.0	60
21110	0.3	0.2	0.1	10	0.5	7.5	5
21111	0.3	0.2	0.1	10	0.5	7.5	10
21112	0.3	0.2	0.1	10	0.5	7.5	15
21113	0.3	0.2	0.1	10	0.5	7.5	30
21114	0.3	0.2	0.1	10	0.5	7.5	60
21115	0.3	0.2	0.1	10	0.5	10.0	5
21116	0.3	0.2	0.1	10	0.5	10.0	10
21117	0.3	0.2	0.1	10	0.5	10.0	15
21118	0.3	0.2	0.1	10	0.5	10.0	30
21119	0.3	0.2	0.1	10	0.5	10.0	60
21120	0.3	0.2	0.1	10	1.0	0.0	5
21121	0.3	0.2	0.1	10	1.0	0.0	10
21122	0.3	0.2	0.1	10	1.0	0.0	15
21123	0.3	0.2	0.1	10	1.0	0.0	30
21124	0.3	0.2	0.1	10	1.0	0.0	60
21125	0.3	0.2	0.1	10	1.0	1.0	5
21126	0.3	0.2	0.1	10	1.0	1.0	10
21127	0.3	0.2	0.1	10	1.0	1.0	15
21128	0.3	0.2	0.1	10	1.0	1.0	30
21129	0.3	0.2	0.1	10	1.0	1.0	60
21130	0.3	0.2	0.1	10	1.0	2.0	5
21131	0.3	0.2	0.1	10	1.0	2.0	10
21132	0.3	0.2	0.1	10	1.0	2.0	15
21133	0.3	0.2	0.1	10	1.0	2.0	30
21134	0.3	0.2	0.1	10	1.0	2.0	60
21135	0.3	0.2	0.1	10	1.0	3.0	5
21136	0.3	0.2	0.1	10	1.0	3.0	10
21137	0.3	0.2	0.1	10	1.0	3.0	15
21138	0.3	0.2	0.1	10	1.0	3.0	30
21139	0.3	0.2	0.1	10	1.0	3.0	60
21140	0.3	0.2	0.1	10	1.0	4.0	5
21141	0.3	0.2	0.1	10	1.0	4.0	10
21142	0.3	0.2	0.1	10	1.0	4.0	15
21143	0.3	0.2	0.1	10	1.0	4.0	30
21144	0.3	0.2	0.1	10	1.0	4.0	60
21145	0.3	0.2	0.1	10	1.0	5.0	5
21146	0.3	0.2	0.1	10	1.0	5.0	10
21147	0.3	0.2	0.1	10	1.0	5.0	15
21148	0.3	0.2	0.1	10	1.0	5.0	30
21149	0.3	0.2	0.1	10	1.0	5.0	60
21150	0.3	0.2	0.1	10	1.0	7.5	5
21151	0.3	0.2	0.1	10	1.0	7.5	10
21152	0.3	0.2	0.1	10	1.0	7.5	15
21153	0.3	0.2	0.1	10	1.0	7.5	30
21154	0.3	0.2	0.1	10	1.0	7.5	60
21155	0.3	0.2	0.1	10	1.0	10.0	5
21156	0.3	0.2	0.1	10	1.0	10.0	10
21157	0.3	0.2	0.1	10	1.0	10.0	15
21158	0.3	0.2	0.1	10	1.0	10.0	30
21159	0.3	0.2	0.1	10	1.0	10.0	60
21160	0.3	0.2	0.1	10	1.5	0.0	5
21161	0.3	0.2	0.1	10	1.5	0.0	10
21162	0.3	0.2	0.1	10	1.5	0.0	15
21163	0.3	0.2	0.1	10	1.5	0.0	30
21164	0.3	0.2	0.1	10	1.5	0.0	60
21165	0.3	0.2	0.1	10	1.5	1.0	5
21166	0.3	0.2	0.1	10	1.5	1.0	10
21167	0.3	0.2	0.1	10	1.5	1.0	15
21168	0.3	0.2	0.1	10	1.5	1.0	30
21169	0.3	0.2	0.1	10	1.5	1.0	60
21170	0.3	0.2	0.1	10	1.5	2.0	5
21171	0.3	0.2	0.1	10	1.5	2.0	10
21172	0.3	0.2	0.1	10	1.5	2.0	15
21173	0.3	0.2	0.1	10	1.5	2.0	30
21174	0.3	0.2	0.1	10	1.5	2.0	60
21175	0.3	0.2	0.1	10	1.5	3.0	5
21176	0.3	0.2	0.1	10	1.5	3.0	10
21177	0.3	0.2	0.1	10	1.5	3.0	15
21178	0.3	0.2	0.1	10	1.5	3.0	30
21179	0.3	0.2	0.1	10	1.5	3.0	60
21180	0.3	0.2	0.1	10	1.5	4.0	5
21181	0.3	0.2	0.1	10	1.5	4.0	10
21182	0.3	0.2	0.1	10	1.5	4.0	15
21183	0.3	0.2	0.1	10	1.5	4.0	30
21184	0.3	0.2	0.1	10	1.5	4.0	60
21185	0.3	0.2	0.1	10	1.5	5.0	5
21186	0.3	0.2	0.1	10	1.5	5.0	10
21187	0.3	0.2	0.1	10	1.5	5.0	15
21188	0.3	0.2	0.1	10	1.5	5.0	30
21189	0.3	0.2	0.1	10	1.5	5.0	60
21190	0.3	0.2	0.1	10	1.5	7.5	5
21191	0.3	0.2	0.1	10	1.5	7.5	10
21192	0.3	0.2	0.1	10	1.5	7.5	15
21193	0.3	0.2	0.1	10	1.5	7.5	30
21194	0.3	0.2	0.1	10	1.5	7.5	60
21195	0.3	0.2	0.1	10	1.5	10.0	5
21196	0.3	0.2	0.1	10	1.5	10.0	10
21197	0.3	0.2	0.1	10	1.5	10.0	15
21198	0.3	0.2	0.1	10	1.5	10.0	30
21199	0.3	0.2	0.1	10	1.5	10.0	60
21200	0.3	0.2	0.1	20	0.1	0.0	5
21201	0.3	0.2	0.1	20	0.1	0.0	10
21202	0.3	0.2	0.1	20	0.1	0.0	15
21203	0.3	0.2	0.1	20	0.1	0.0	30
21204	0.3	0.2	0.1	20	0.1	0.0	60
21205	0.3	0.2	0.1	20	0.1	1.0	5
21206	0.3	0.2	0.1	20	0.1	1.0	10
21207	0.3	0.2	0.1	20	0.1	1.0	15
21208	0.3	0.2	0.1	20	0.1	1.0	30
21209	0.3	0.2	0.1	20	0.1	1.0	60
21210	0.3	0.2	0.1	20	0.1	2.0	5
21211	0.3	0.2	0.1	20	0.1	2.0	10
21212	0.3	0.2	0.1	20	0.1	2.0	15
21213	0.3	0.2	0.1	20	0.1	2.0	30
21214	0.3	0.2	0.1	20	0.1	2.0	60
21215	0.3	0.2	0.1	20	0.1	3.0	5
21216	0.3	0.2	0.1	20	0.1	3.0	10
21217	0.3	0.2	0.1	20	0.1	3.0	15
21218	0.3	0.2	0.1	20	0.1	3.0	30
21219	0.3	0.2	0.1	20	0.1	3.0	60
21220	0.3	0.2	0.1	20	0.1	4.0	5
21221	0.3	0.2	0.1	20	0.1	4.0	10
21222	0.3	0.2	0.1	20	0.1	4.0	15
21223	0.3	0.2	0.1	20	0.1	4.0	30
21224	0.3	0.2	0.1	20	0.1	4.0	60
21225	0.3	0.2	0.1	20	0.1	5.0	5
21226	0.3	0.2	0.1	20	0.1	5.0	10
21227	0.3	0.2	0.1	20	0.1	5.0	15
21228	0.3	0.2	0.1	20	0.1	5.0	30
21229	0.3	0.2	0.1	20	0.1	5.0	60
21230	0.3	0.2	0.1	20	0.1	7.5	5
21231	0.3	0.2	0.1	20	0.1	7.5	10
21232	0.3	0.2	0.1	20	0.1	7.5	15
21233	0.3	0.2	0.1	20	0.1	7.5	30
21234	0.3	0.2	0.1	20	0.1	7.5	60
21235	0.3	0.2	0.1	20	0.1	10.0	5
21236	0.3	0.2	0.1	20	0.1	10.0	10
21237	0.3	0.2	0.1	20	0.1	10.0	15
21238	0.3	0.2	0.1	20	0.1	10.0	30
21239	0.3	0.2	0.1	20	0.1	10.0	60
21240	0.3	0.2	0.1	20	0.25	0.0	5
21241	0.3	0.2	0.1	20	0.25	0.0	10
21242	0.3	0.2	0.1	20	0.25	0.0	15
21243	0.3	0.2	0.1	20	0.25	0.0	30
21244	0.3	0.2	0.1	20	0.25	0.0	60
21245	0.3	0.2	0.1	20	0.25	1.0	5
21246	0.3	0.2	0.1	20	0.25	1.0	10
21247	0.3	0.2	0.1	20	0.25	1.0	15
21248	0.3	0.2	0.1	20	0.25	1.0	30
21249	0.3	0.2	0.1	20	0.25	1.0	60
21250	0.3	0.2	0.1	20	0.25	2.0	5
21251	0.3	0.2	0.1	20	0.25	2.0	10
21252	0.3	0.2	0.1	20	0.25	2.0	15
21253	0.3	0.2	0.1	20	0.25	2.0	30
21254	0.3	0.2	0.1	20	0.25	2.0	60
21255	0.3	0.2	0.1	20	0.25	3.0	5
21256	0.3	0.2	0.1	20	0.25	3.0	10
21257	0.3	0.2	0.1	20	0.25	3.0	15
21258	0.3	0.2	0.1	20	0.25	3.0	30
21259	0.3	0.2	0.1	20	0.25	3.0	60
21260	0.3	0.2	0.1	20	0.25	4.0	5
21261	0.3	0.2	0.1	20	0.25	4.0	10
21262	0.3	0.2	0.1	20	0.25	4.0	15
21263	0.3	0.2	0.1	20	0.25	4.0	30
21264	0.3	0.2	0.1	20	0.25	4.0	60
21265	0.3	0.2	0.1	20	0.25	5.0	5
21266	0.3	0.2	0.1	20	0.25	5.0	10
21267	0.3	0.2	0.1	20	0.25	5.0	15
21268	0.3	0.2	0.1	20	0.25	5.0	30
21269	0.3	0.2	0.1	20	0.25	5.0	60
21270	0.3	0.2	0.1	20	0.25	7.5	5
21271	0.3	0.2	0.1	20	0.25	7.5	10
21272	0.3	0.2	0.1	20	0.25	7.5	15
21273	0.3	0.2	0.1	20	0.25	7.5	30
21274	0.3	0.2	0.1	20	0.25	7.5	60
21275	0.3	0.2	0.1	20	0.25	10.0	5
21276	0.3	0.2	0.1	20	0.25	10.0	10
21277	0.3	0.2	0.1	20	0.25	10.0	15
21278	0.3	0.2	0.1	20	0.25	10.0	30
21279	0.3	0.2	0.1	20	0.25	10.0	60
21280	0.3	0.2	0.1	20	0.5	0.0	5
21281	0.3	0.2	0.1	20	0.5	0.0	10
21282	0.3	0.2	0.1	20	0.5	0.0	15
21283	0.3	0.2	0.1	20	0.5	0.0	30
21284	0.3	0.2	0.1	20	0.5	0.0	60
21285	0.3	0.2	0.1	20	0.5	1.0	5
21286	0.3	0.2	0.1	20	0.5	1.0	10
21287	0.3	0.2	0.1	20	0.5	1.0	15
21288	0.3	0.2	0.1	20	0.5	1.0	30
21289	0.3	0.2	0.1	20	0.5	1.0	60
21290	0.3	0.2	0.1	20	0.5	2.0	5
21291	0.3	0.2	0.1	20	0.5	2.0	10
21292	0.3	0.2	0.1	20	0.5	2.0	15
21293	0.3	0.2	0.1	20	0.5	2.0	30
21294	0.3	0.2	0.1	20	0.5	2.0	60
21295	0.3	0.2	0.1	20	0.5	3.0	5
21296	0.3	0.2	0.1	20	0.5	3.0	10
21297	0.3	0.2	0.1	20	0.5	3.0	15
21298	0.3	0.2	0.1	20	0.5	3.0	30
21299	0.3	0.2	0.1	20	0.5	3.0	60
21300	0.3	0.2	0.1	20	0.5	4.0	5
21301	0.3	0.2	0.1	20	0.5	4.0	10
21302	0.3	0.2	0.1	20	0.5	4.0	15
21303	0.3	0.2	0.1	20	0.5	4.0	30
21304	0.3	0.2	0.1	20	0.5	4.0	60
21305	0.3	0.2	0.1	20	0.5	5.0	5
21306	0.3	0.2	0.1	20	0.5	5.0	10
21307	0.3	0.2	0.1	20	0.5	5.0	15
21308	0.3	0.2	0.1	20	0.5	5.0	30
21309	0.3	0.2	0.1	20	0.5	5.0	60
21310	0.3	0.2	0.1	20	0.5	7.5	5
21311	0.3	0.2	0.1	20	0.5	7.5	10
21312	0.3	0.2	0.1	20	0.5	7.5	15
21313	0.3	0.2	0.1	20	0.5	7.5	30
21314	0.3	0.2	0.1	20	0.5	7.5	60
21315	0.3	0.2	0.1	20	0.5	10.0	5
21316	0.3	0.2	0.1	20	0.5	10.0	10
21317	0.3	0.2	0.1	20	0.5	10.0	15
21318	0.3	0.2	0.1	20	0.5	10.0	30
21319	0.3	0.2	0.1	20	0.5	10.0	60
21320	0.3	0.2	0.1	20	1.0	0.0	5
21321	0.3	0.2	0.1	20	1.0	0.0	10
21322	0.3	0.2	0.1	20	1.0	0.0	15
21323	0.3	0.2	0.1	20	1.0	0.0	30
21324	0.3	0.2	0.1	20	1.0	0.0	60
21325	0.3	0.2	0.1	20	1.0	1.0	5
21326	0.3	0.2	0.1	20	1.0	1.0	10
21327	0.3	0.2	0.1	20	1.0	1.0	15
21328	0.3	0.2	0.1	20	1.0	1.0	30
21329	0.3	0.2	0.1	20	1.0	1.0	60
21330	0.3	0.2	0.1	20	1.0	2.0	5
21331	0.3	0.2	0.1	20	1.0	2.0	10
21332	0.3	0.2	0.1	20	1.0	2.0	15
21333	0.3	0.2	0.1	20	1.0	2.0	30
21334	0.3	0.2	0.1	20	1.0	2.0	60
21335	0.3	0.2	0.1	20	1.0	3.0	5
21336	0.3	0.2	0.1	20	1.0	3.0	10
21337	0.3	0.2	0.1	20	1.0	3.0	15
21338	0.3	0.2	0.1	20	1.0	3.0	30
21339	0.3	0.2	0.1	20	1.0	3.0	60
21340	0.3	0.2	0.1	20	1.0	4.0	5
21341	0.3	0.2	0.1	20	1.0	4.0	10
21342	0.3	0.2	0.1	20	1.0	4.0	15
21343	0.3	0.2	0.1	20	1.0	4.0	30
21344	0.3	0.2	0.1	20	1.0	4.0	60
21345	0.3	0.2	0.1	20	1.0	5.0	5
21346	0.3	0.2	0.1	20	1.0	5.0	10
21347	0.3	0.2	0.1	20	1.0	5.0	15
21348	0.3	0.2	0.1	20	1.0	5.0	30
21349	0.3	0.2	0.1	20	1.0	5.0	60
21350	0.3	0.2	0.1	20	1.0	7.5	5
21351	0.3	0.2	0.1	20	1.0	7.5	10
21352	0.3	0.2	0.1	20	1.0	7.5	15
21353	0.3	0.2	0.1	20	1.0	7.5	30
21354	0.3	0.2	0.1	20	1.0	7.5	60
21355	0.3	0.2	0.1	20	1.0	10.0	5
21356	0.3	0.2	0.1	20	1.0	10.0	10
21357	0.3	0.2	0.1	20	1.0	10.0	15
21358	0.3	0.2	0.1	20	1.0	10.0	30
21359	0.3	0.2	0.1	20	1.0	10.0	60
21360	0.3	0.2	0.1	20	1.5	0.0	5
